name,label,codesystem,code,ontologyTermURI,isDuplicate
MIM_109900,BLEPHAROCHALASIS AND DOUBLE LIP,"OMIM, phenotype",MIM_109900,http://purl.bioontology.org/ontology/OMIM/109900,0
MIM_110000,"BLEPHAROCHALASIS, SUPERIOR","OMIM, phenotype",MIM_110000,http://purl.bioontology.org/ontology/OMIM/110000,0
MIM_110050,BLEPHARONASOFACIAL MALFORMATION SYNDROME,"OMIM, phenotype",MIM_110050,http://purl.bioontology.org/ontology/OMIM/110050,0
MIM_110100,"BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS","OMIM, phenotype",MIM_110100,http://purl.bioontology.org/ontology/OMIM/110100,0
MIM_110150,"BLEPHAROPTOSIS, MYOPIA, AND ECTOPIA LENTIS","OMIM, phenotype",MIM_110150,http://purl.bioontology.org/ontology/OMIM/110150,0
MIM_110250,BLOOD GROUP--ABO SUPPRESSOR,"OMIM, phenotype",MIM_110250,http://purl.bioontology.org/ontology/OMIM/110250,0
MIM_110310,"BLOOD GROUP--ABH ANTIGEN, TYPE 2","OMIM, phenotype",MIM_110310,http://purl.bioontology.org/ontology/OMIM/110310,0
MIM_110350,BLOOD GROUP--AHONEN,"OMIM, phenotype",MIM_110350,http://purl.bioontology.org/ontology/OMIM/110350,0
MIM_110450,"BLOOD GROUP, COLTON SYSTEM","OMIM, phenotype",MIM_110450,http://purl.bioontology.org/ontology/OMIM/110450,0
MIM_110500,"BLOOD GROUP, DIEGO SYSTEM","OMIM, phenotype",MIM_110500,http://purl.bioontology.org/ontology/OMIM/110500,0
MIM_110700,"BLOOD GROUP, DUFFY SYSTEM","OMIM, phenotype",MIM_110700,http://purl.bioontology.org/ontology/OMIM/110700,0
MIM_110720,BLOOD GROUP--En,"OMIM, phenotype",MIM_110720,http://purl.bioontology.org/ontology/OMIM/110720,0
MIM_110800,"BLOOD GROUP, I SYSTEM","OMIM, phenotype",MIM_110800,http://purl.bioontology.org/ontology/OMIM/110800,0
MIM_110900,BLOOD GROUP--KELL SYSTEM,"OMIM, phenotype",MIM_110900,http://purl.bioontology.org/ontology/OMIM/110900,0
MIM_111000,"BLOOD GROUP, KIDD SYSTEM","OMIM, phenotype",MIM_111000,http://purl.bioontology.org/ontology/OMIM/111000,0
MIM_111130,BLOOD GROUP--LKE,"OMIM, phenotype",MIM_111130,http://purl.bioontology.org/ontology/OMIM/111130,0
MIM_111150,BLOOD GROUP--LUTHERAN INHIBITOR,"OMIM, phenotype",MIM_111150,http://purl.bioontology.org/ontology/OMIM/111150,0
MIM_111200,BLOOD GROUP--LUTHERAN SYSTEM,"OMIM, phenotype",MIM_111200,http://purl.bioontology.org/ontology/OMIM/111200,0
MIM_111250,"BLOOD GROUP SYSTEM, LANDSTEINER-WIENER","OMIM, phenotype",MIM_111250,http://purl.bioontology.org/ontology/OMIM/111250,0
MIM_111300,"BLOOD GROUP, MN","OMIM, phenotype",MIM_111300,http://purl.bioontology.org/ontology/OMIM/111300,0
MIM_111360,BLOOD GROUP--NEWFOUNDLAND,"OMIM, phenotype",MIM_111360,http://purl.bioontology.org/ontology/OMIM/111360,0
MIM_111380,BLOOD GROUP--OK,"OMIM, phenotype",MIM_111380,http://purl.bioontology.org/ontology/OMIM/111380,0
MIM_111400,"BLOOD GROUP, P1PK SYSTEM","OMIM, phenotype",MIM_111400,http://purl.bioontology.org/ontology/OMIM/111400,0
MIM_111500,BLOOD GROUP--PRIVATE SYSTEMS,"OMIM, phenotype",MIM_111500,http://purl.bioontology.org/ontology/OMIM/111500,0
MIM_111600,"BLOOD GROUP, LANGEREIS SYSTEM","OMIM, phenotype",MIM_111600,http://purl.bioontology.org/ontology/OMIM/111600,0
MIM_111620,RADIN BLOOD GROUP ANTIGEN,"OMIM, phenotype",MIM_111620,http://purl.bioontology.org/ontology/OMIM/111620,0
MIM_111740,"BLOOD GROUP, Ss","OMIM, phenotype",MIM_111740,http://purl.bioontology.org/ontology/OMIM/111740,0
MIM_111750,BLOOD GROUP--SCIANNA SYSTEM,"OMIM, phenotype",MIM_111750,http://purl.bioontology.org/ontology/OMIM/111750,0
MIM_111800,BLOOD GROUP--STOLTZFUS SYSTEM,"OMIM, phenotype",MIM_111800,http://purl.bioontology.org/ontology/OMIM/111800,0
MIM_112000,BLOOD GROUP--Ul SYSTEM,"OMIM, phenotype",MIM_112000,http://purl.bioontology.org/ontology/OMIM/112000,0
MIM_112010,BLOOD GROUP--WALDNER TYPE,"OMIM, phenotype",MIM_112010,http://purl.bioontology.org/ontology/OMIM/112010,0
MIM_112050,BLOOD GROUP--WRIGHT ANTIGEN,"OMIM, phenotype",MIM_112050,http://purl.bioontology.org/ontology/OMIM/112050,0
MIM_112100,YT BLOOD GROUP ANTIGEN,"OMIM, phenotype",MIM_112100,http://purl.bioontology.org/ontology/OMIM/112100,0
MIM_112200,BLUE RUBBER BLEB NEVUS,"OMIM, phenotype",MIM_112200,http://purl.bioontology.org/ontology/OMIM/112200,0
MIM_112240,COLE-CARPENTER SYNDROME 1,"OMIM, phenotype",MIM_112240,http://purl.bioontology.org/ontology/OMIM/112240,0
MIM_112250,DIAPHYSEAL MEDULLARY STENOSIS WITH MALIGNANT FIBROUS HISTIOCYTOMA,"OMIM, phenotype",MIM_112250,http://purl.bioontology.org/ontology/OMIM/112250,0
MIM_112270,"BONE PAIN, PERIODIC","OMIM, phenotype",MIM_112270,http://purl.bioontology.org/ontology/OMIM/112270,0
MIM_112300,BOOK SYNDROME,"OMIM, phenotype",MIM_112300,http://purl.bioontology.org/ontology/OMIM/112300,0
MIM_112310,BOOMERANG DYSPLASIA,"OMIM, phenotype",MIM_112310,http://purl.bioontology.org/ontology/OMIM/112310,0
MIM_112350,WEISMANN-NETTER SYNDROME,"OMIM, phenotype",MIM_112350,http://purl.bioontology.org/ontology/OMIM/112350,0
MIM_112370,"BRACHMANN-DE LANGE-LIKE FACIAL CHANGES WITH MICROCEPHALY, METATARSUS ADDUCTUS, AND DEVELOPMENTAL DELAY","OMIM, phenotype",MIM_112370,http://purl.bioontology.org/ontology/OMIM/112370,0
MIM_112410,HYPERTENSION AND BRACHYDACTYLY SYNDROME,"OMIM, phenotype",MIM_112410,http://purl.bioontology.org/ontology/OMIM/112410,0
MIM_112430,LONG-THUMB BRACHYDACTYLY SYNDROME,"OMIM, phenotype",MIM_112430,http://purl.bioontology.org/ontology/OMIM/112430,0
MIM_112440,"BRACHYDACTYLY, COMBINED B AND E TYPES","OMIM, phenotype",MIM_112440,http://purl.bioontology.org/ontology/OMIM/112440,0
MIM_112450,"BRACHYDACTYLY, PREAXIAL, WITH HALLUX VARUS AND THUMB ABDUCTION","OMIM, phenotype",MIM_112450,http://purl.bioontology.org/ontology/OMIM/112450,0
MIM_112500,"BRACHYDACTYLY, TYPE A1","OMIM, phenotype",MIM_112500,http://purl.bioontology.org/ontology/OMIM/112500,0
MIM_112600,"BRACHYDACTYLY, TYPE A2","OMIM, phenotype",MIM_112600,http://purl.bioontology.org/ontology/OMIM/112600,0
MIM_112700,"BRACHYDACTYLY, TYPE A3","OMIM, phenotype",MIM_112700,http://purl.bioontology.org/ontology/OMIM/112700,0
MIM_112800,"BRACHYDACTYLY, TYPE A4","OMIM, phenotype",MIM_112800,http://purl.bioontology.org/ontology/OMIM/112800,0
MIM_112910,OSEBOLD-REMONDINI SYNDROME,"OMIM, phenotype",MIM_112910,http://purl.bioontology.org/ontology/OMIM/112910,0
MIM_113000,"BRACHYDACTYLY, TYPE B1","OMIM, phenotype",MIM_113000,http://purl.bioontology.org/ontology/OMIM/113000,0
MIM_113100,"BRACHYDACTYLY, TYPE C","OMIM, phenotype",MIM_113100,http://purl.bioontology.org/ontology/OMIM/113100,0
MIM_113200,"BRACHYDACTYLY, TYPE D","OMIM, phenotype",MIM_113200,http://purl.bioontology.org/ontology/OMIM/113200,0
MIM_113300,"BRACHYDACTYLY, TYPE E1","OMIM, phenotype",MIM_113300,http://purl.bioontology.org/ontology/OMIM/113300,0
MIM_113301,"BRACHYDACTYLY, TYPE E, WITH ATRIAL SEPTAL DEFECT, TYPE II","OMIM, phenotype",MIM_113301,http://purl.bioontology.org/ontology/OMIM/113301,0
MIM_113310,BRACHYDACTYLY-ECTRODACTYLY WITH FIBULAR APLASIA OR HYPOPLASIA,"OMIM, phenotype",MIM_113310,http://purl.bioontology.org/ontology/OMIM/113310,0
MIM_113400,BRACHYDACTYLY-NYSTAGMUS-CEREBELLAR ATAXIA,"OMIM, phenotype",MIM_113400,http://purl.bioontology.org/ontology/OMIM/113400,0
MIM_113450,BRACHYDACTYLY-DISTAL SYMPHALANGISM SYNDROME,"OMIM, phenotype",MIM_113450,http://purl.bioontology.org/ontology/OMIM/113450,0
MIM_113470,BRACHYMESOMELIA-RENAL SYNDROME,"OMIM, phenotype",MIM_113470,http://purl.bioontology.org/ontology/OMIM/113470,0
MIM_113475,BRACHYMETATARSUS IV,"OMIM, phenotype",MIM_113475,http://purl.bioontology.org/ontology/OMIM/113475,0
MIM_113477,BRACHYMORPHISM-ONYCHODYSPLASIA-DYSPHALANGISM SYNDROME,"OMIM, phenotype",MIM_113477,http://purl.bioontology.org/ontology/OMIM/113477,0
MIM_113480,BRACHYTELEPHALANGY WITH CHARACTERISTIC FACIES AND KALLMANN SYNDROME,"OMIM, phenotype",MIM_113480,http://purl.bioontology.org/ontology/OMIM/113480,0
MIM_113500,BRACHYOLMIA TYPE 3,"OMIM, phenotype",MIM_113500,http://purl.bioontology.org/ontology/OMIM/113500,0
MIM_113600,BRANCHIAL CLEFT ANOMALIES,"OMIM, phenotype",MIM_113600,http://purl.bioontology.org/ontology/OMIM/113600,0
MIM_113610,BRANCHIAL MYOCLONUS WITH SPASTIC PARAPARESIS AND CEREBELLAR ATAXIA,"OMIM, phenotype",MIM_113610,http://purl.bioontology.org/ontology/OMIM/113610,0
MIM_113620,BRANCHIOOCULOFACIAL SYNDROME,"OMIM, phenotype",MIM_113620,http://purl.bioontology.org/ontology/OMIM/113620,0
MIM_113650,BRANCHIOOTORENAL SYNDROME 1,"OMIM, phenotype",MIM_113650,http://purl.bioontology.org/ontology/OMIM/113650,0
MIM_113670,"HYPERTROPHY OF THE BREAST, JUVENILE","OMIM, phenotype",MIM_113670,http://purl.bioontology.org/ontology/OMIM/113670,0
MIM_113700,"BREASTS AND/OR NIPPLES, APLASIA OR HYPOPLASIA OF, 1","OMIM, phenotype",MIM_113700,http://purl.bioontology.org/ontology/OMIM/113700,0
MIM_113721,BREAST CANCER-RELATED REGULATOR OF TP53,"OMIM, phenotype",MIM_113721,http://purl.bioontology.org/ontology/OMIM/113721,0
MIM_113750,"ALBINISM, OCULOCUTANEOUS, TYPE VI","OMIM, phenotype",MIM_113750,http://purl.bioontology.org/ontology/OMIM/113750,0
MIM_113800,EPIDERMOLYTIC HYPERKERATOSIS,"OMIM, phenotype",MIM_113800,http://purl.bioontology.org/ontology/OMIM/113800,0
MIM_113900,"PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IA","OMIM, phenotype",MIM_113900,http://purl.bioontology.org/ontology/OMIM/113900,0
MIM_113950,"BUNDLE BRANCH BLOCK, FAMILIAL ISOLATED COMPLETE RIGHT","OMIM, phenotype",MIM_113950,http://purl.bioontology.org/ontology/OMIM/113950,0
MIM_113960,BUTYRYLESTERASE 1,"OMIM, phenotype",MIM_113960,http://purl.bioontology.org/ontology/OMIM/113960,0
MIM_113970,BURKITT LYMPHOMA,"OMIM, phenotype",MIM_113970,http://purl.bioontology.org/ontology/OMIM/113970,0
MIM_114000,CAFFEY DISEASE,"OMIM, phenotype",MIM_114000,http://purl.bioontology.org/ontology/OMIM/114000,0
MIM_114030,"CAFE-AU-LAIT SPOTS, MULTIPLE","OMIM, phenotype",MIM_114030,http://purl.bioontology.org/ontology/OMIM/114030,0
MIM_114065,"CALCIFIC AORTIC DISEASE WITH IMMUNOLOGIC ABNORMALITIES, FAMILIAL","OMIM, phenotype",MIM_114065,http://purl.bioontology.org/ontology/OMIM/114065,0
MIM_114100,"BASAL GANGLIA CALCIFICATION, IDIOPATHIC, CHILDHOOD-ONSET","OMIM, phenotype",MIM_114100,http://purl.bioontology.org/ontology/OMIM/114100,0
MIM_114140,"CALLOSITIES, HEREDITARY PAINFUL","OMIM, phenotype",MIM_114140,http://purl.bioontology.org/ontology/OMIM/114140,0
MIM_114150,CAMPTOBRACHYDACTYLY,"OMIM, phenotype",MIM_114150,http://purl.bioontology.org/ontology/OMIM/114150,0
MIM_114200,CAMPTODACTYLY 1,"OMIM, phenotype",MIM_114200,http://purl.bioontology.org/ontology/OMIM/114200,0
MIM_114290,CAMPOMELIC DYSPLASIA,"OMIM, phenotype",MIM_114290,http://purl.bioontology.org/ontology/OMIM/114290,0
MIM_114300,"ARTHROGRYPOSIS, DISTAL, TYPE 3","OMIM, phenotype",MIM_114300,http://purl.bioontology.org/ontology/OMIM/114300,0
MIM_114450,"CANCER, FAMILIAL, WITH IN VITRO RADIORESISTANCE","OMIM, phenotype",MIM_114450,http://purl.bioontology.org/ontology/OMIM/114450,0
MIM_114480,BREAST CANCER,"OMIM, phenotype",MIM_114480,http://purl.bioontology.org/ontology/OMIM/114480,0
MIM_114500,COLORECTAL CANCER,"OMIM, phenotype",MIM_114500,http://purl.bioontology.org/ontology/OMIM/114500,0
MIM_114550,HEPATOCELLULAR CARCINOMA,"OMIM, phenotype",MIM_114550,http://purl.bioontology.org/ontology/OMIM/114550,0
MIM_114580,"CANDIDIASIS, FAMILIAL, 1","OMIM, phenotype",MIM_114580,http://purl.bioontology.org/ontology/OMIM/114580,0
MIM_114600,"CANINE TEETH, ABSENCE OF UPPER PERMANENT","OMIM, phenotype",MIM_114600,http://purl.bioontology.org/ontology/OMIM/114600,0
MIM_114620,CRANIOFACIOFRONTODIGITAL SYNDROME,"OMIM, phenotype",MIM_114620,http://purl.bioontology.org/ontology/OMIM/114620,0
MIM_114650,CAR FACTOR DEFICIENCY,"OMIM, phenotype",MIM_114650,http://purl.bioontology.org/ontology/OMIM/114650,0
MIM_114700,CARABELLI ANOMALY OF MAXILLARY MOLAR TEETH,"OMIM, phenotype",MIM_114700,http://purl.bioontology.org/ontology/OMIM/114700,0
MIM_114900,"CARCINOID TUMORS, INTESTINAL","OMIM, phenotype",MIM_114900,http://purl.bioontology.org/ontology/OMIM/114900,0
MIM_115000,CARDIAC ARRHYTHMIA,"OMIM, phenotype",MIM_115000,http://purl.bioontology.org/ontology/OMIM/115000,0
MIM_115080,CARDIAC CONDUCTION DEFECT,"OMIM, phenotype",MIM_115080,http://purl.bioontology.org/ontology/OMIM/115080,0
MIM_115150,CARDIOFACIOCUTANEOUS SYNDROME 1,"OMIM, phenotype",MIM_115150,http://purl.bioontology.org/ontology/OMIM/115150,0
MIM_115195,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 2","OMIM, phenotype",MIM_115195,http://purl.bioontology.org/ontology/OMIM/115195,0
MIM_115196,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 3","OMIM, phenotype",MIM_115196,http://purl.bioontology.org/ontology/OMIM/115196,0
MIM_115197,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 4","OMIM, phenotype",MIM_115197,http://purl.bioontology.org/ontology/OMIM/115197,0
MIM_115200,"CARDIOMYOPATHY, DILATED, 1A","OMIM, phenotype",MIM_115200,http://purl.bioontology.org/ontology/OMIM/115200,0
MIM_115210,"CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1","OMIM, phenotype",MIM_115210,http://purl.bioontology.org/ontology/OMIM/115210,0
MIM_115250,"COLLAGENOMA, FAMILIAL CUTANEOUS","OMIM, phenotype",MIM_115250,http://purl.bioontology.org/ontology/OMIM/115250,0
MIM_115300,"HYPERCAROTENEMIA AND VITAMIN A DEFICIENCY, AUTOSOMAL DOMINANT","OMIM, phenotype",MIM_115300,http://purl.bioontology.org/ontology/OMIM/115300,0
MIM_115310,PARAGANGLIOMAS 4,"OMIM, phenotype",MIM_115310,http://purl.bioontology.org/ontology/OMIM/115310,0
MIM_115400,CARPAL DISPLACEMENT,"OMIM, phenotype",MIM_115400,http://purl.bioontology.org/ontology/OMIM/115400,0
MIM_115430,CARPAL TUNNEL SYNDROME,"OMIM, phenotype",MIM_115430,http://purl.bioontology.org/ontology/OMIM/115430,0
MIM_115470,CAT EYE SYNDROME,"OMIM, phenotype",MIM_115470,http://purl.bioontology.org/ontology/OMIM/115470,0
MIM_115645,"CATARACT, ABERRANT ORAL FRENULA, AND GROWTH RETARDATION","OMIM, phenotype",MIM_115645,http://purl.bioontology.org/ontology/OMIM/115645,0
MIM_115650,"CATARACT 32, MULTIPLE TYPES","OMIM, phenotype",MIM_115650,http://purl.bioontology.org/ontology/OMIM/115650,0
MIM_115660,CATARACT 7,"OMIM, phenotype",MIM_115660,http://purl.bioontology.org/ontology/OMIM/115660,0
MIM_115665,"CATARACT 8, MULTIPLE TYPES","OMIM, phenotype",MIM_115665,http://purl.bioontology.org/ontology/OMIM/115665,0
MIM_115700,"CATARACT 4, MULTIPLE TYPES","OMIM, phenotype",MIM_115700,http://purl.bioontology.org/ontology/OMIM/115700,0
MIM_115800,CATARACT 29,"OMIM, phenotype",MIM_115800,http://purl.bioontology.org/ontology/OMIM/115800,0
MIM_115900,CATARACT 42,"OMIM, phenotype",MIM_115900,http://purl.bioontology.org/ontology/OMIM/115900,0
MIM_116100,"CATARACT 20, MULTIPLE TYPES","OMIM, phenotype",MIM_116100,http://purl.bioontology.org/ontology/OMIM/116100,0
MIM_116200,"CATARACT 1, MULTIPLE TYPES","OMIM, phenotype",MIM_116200,http://purl.bioontology.org/ontology/OMIM/116200,0
MIM_116300,"CATARACT 30, MULTIPLE TYPES","OMIM, phenotype",MIM_116300,http://purl.bioontology.org/ontology/OMIM/116300,0
MIM_116400,CATARACT 41,"OMIM, phenotype",MIM_116400,http://purl.bioontology.org/ontology/OMIM/116400,0
MIM_116600,"CATARACT 6, MULTIPLE TYPES","OMIM, phenotype",MIM_116600,http://purl.bioontology.org/ontology/OMIM/116600,0
MIM_116700,CATARACT 13 WITH ADULT i PHENOTYPE,"OMIM, phenotype",MIM_116700,http://purl.bioontology.org/ontology/OMIM/116700,0
MIM_116800,"CATARACT 5, MULTIPLE TYPES","OMIM, phenotype",MIM_116800,http://purl.bioontology.org/ontology/OMIM/116800,0
MIM_116850,CATATRICHY,"OMIM, phenotype",MIM_116850,http://purl.bioontology.org/ontology/OMIM/116850,0
MIM_116860,CEREBRAL CAVERNOUS MALFORMATIONS,"OMIM, phenotype",MIM_116860,http://purl.bioontology.org/ontology/OMIM/116860,0
MIM_116870,CELIAC ARTERY STENOSIS FROM COMPRESSION BY MEDIAN ARCUATE LIGAMENT OF DIAPHRAGM,"OMIM, phenotype",MIM_116870,http://purl.bioontology.org/ontology/OMIM/116870,0
MIM_116920,"LEUKOCYTE ADHESION DEFICIENCY, TYPE I","OMIM, phenotype",MIM_116920,http://purl.bioontology.org/ontology/OMIM/116920,0
MIM_116950,TEMPERATURE-SENSITIVE AF8 COMPLEMENT,"OMIM, phenotype",MIM_116950,http://purl.bioontology.org/ontology/OMIM/116950,0
MIM_117000,CENTRAL CORE DISEASE OF MUSCLE,"OMIM, phenotype",MIM_117000,http://purl.bioontology.org/ontology/OMIM/117000,0
MIM_117100,CENTRALOPATHIC EPILEPSY,"OMIM, phenotype",MIM_117100,http://purl.bioontology.org/ontology/OMIM/117100,0
MIM_117210,SPINOCEREBELLAR ATAXIA 31,"OMIM, phenotype",MIM_117210,http://purl.bioontology.org/ontology/OMIM/117210,0
MIM_117300,"CEREBRAL AMYLOID ANGIOPATHY, ITM2B-RELATED, 2","OMIM, phenotype",MIM_117300,http://purl.bioontology.org/ontology/OMIM/117300,0
MIM_117360,SPINOCEREBELLAR ATAXIA 29,"OMIM, phenotype",MIM_117360,http://purl.bioontology.org/ontology/OMIM/117360,0
MIM_117550,SOTOS SYNDROME 1,"OMIM, phenotype",MIM_117550,http://purl.bioontology.org/ontology/OMIM/117550,0
MIM_117600,CEREBRAL SARCOMA,"OMIM, phenotype",MIM_117600,http://purl.bioontology.org/ontology/OMIM/117600,0
MIM_117650,CEREBROCOSTOMANDIBULAR SYNDROME,"OMIM, phenotype",MIM_117650,http://purl.bioontology.org/ontology/OMIM/117650,0
MIM_117800,"APOCRINE GLAND SECRETION, VARIATION IN","OMIM, phenotype",MIM_117800,http://purl.bioontology.org/ontology/OMIM/117800,0
MIM_117850,CERVICAL HYPERTRICHOSIS WITH UNDERLYING KYPHOSCOLIOSIS,"OMIM, phenotype",MIM_117850,http://purl.bioontology.org/ontology/OMIM/117850,0
MIM_117900,CERVICAL RIB,"OMIM, phenotype",MIM_117900,http://purl.bioontology.org/ontology/OMIM/117900,0
MIM_118000,CERVICAL VERTEBRAL BRIDGE,"OMIM, phenotype",MIM_118000,http://purl.bioontology.org/ontology/OMIM/118000,0
MIM_118005,CERVICAL VERTEBRAL DYSPLASIA,"OMIM, phenotype",MIM_118005,http://purl.bioontology.org/ontology/OMIM/118005,0
MIM_118100,"KLIPPEL-FEIL SYNDROME 1, AUTOSOMAL DOMINANT","OMIM, phenotype",MIM_118100,http://purl.bioontology.org/ontology/OMIM/118100,0
MIM_118200,"CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1B","OMIM, phenotype",MIM_118200,http://purl.bioontology.org/ontology/OMIM/118200,0
MIM_118210,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2A1","OMIM, phenotype",MIM_118210,http://purl.bioontology.org/ontology/OMIM/118210,0
MIM_118220,"CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1A","OMIM, phenotype",MIM_118220,http://purl.bioontology.org/ontology/OMIM/118220,0
MIM_118230,"CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE","OMIM, phenotype",MIM_118230,http://purl.bioontology.org/ontology/OMIM/118230,0
MIM_118300,CHARCOT-MARIE-TOOTH DISEASE AND DEAFNESS,"OMIM, phenotype",MIM_118300,http://purl.bioontology.org/ontology/OMIM/118300,0
MIM_118301,CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM,"OMIM, phenotype",MIM_118301,http://purl.bioontology.org/ontology/OMIM/118301,0
MIM_118330,CHEILITIS GLANDULARIS,"OMIM, phenotype",MIM_118330,http://purl.bioontology.org/ontology/OMIM/118330,0
MIM_118350,"CHEMODECTOMA, INTRAABDOMINAL, WITH CUTANEOUS ANGIOLIPOMAS","OMIM, phenotype",MIM_118350,http://purl.bioontology.org/ontology/OMIM/118350,0
MIM_118400,CHERUBISM,"OMIM, phenotype",MIM_118400,http://purl.bioontology.org/ontology/OMIM/118400,0
MIM_118420,CHIARI MALFORMATION TYPE I,"OMIM, phenotype",MIM_118420,http://purl.bioontology.org/ontology/OMIM/118420,0
MIM_118430,CHLORPROPAMIDE-ALCOHOL FLUSHING,"OMIM, phenotype",MIM_118430,http://purl.bioontology.org/ontology/OMIM/118430,0
MIM_118450,ALAGILLE SYNDROME 1,"OMIM, phenotype",MIM_118450,http://purl.bioontology.org/ontology/OMIM/118450,0
MIM_118600,CHONDROCALCINOSIS 2,"OMIM, phenotype",MIM_118600,http://purl.bioontology.org/ontology/OMIM/118600,0
MIM_118610,CHONDROCALCINOSIS DUE TO APATITE CRYSTAL DEPOSITION,"OMIM, phenotype",MIM_118610,http://purl.bioontology.org/ontology/OMIM/118610,0
MIM_118650,"CHONDRODYSPLASIA PUNCTATA, AUTOSOMAL DOMINANT","OMIM, phenotype",MIM_118650,http://purl.bioontology.org/ontology/OMIM/118650,0
MIM_118651,"CHONDRODYSPLASIA PUNCTATA, TIBIA-METACARPAL TYPE","OMIM, phenotype",MIM_118651,http://purl.bioontology.org/ontology/OMIM/118651,0
MIM_118670,CHONDRONECTIN,"OMIM, phenotype",MIM_118670,http://purl.bioontology.org/ontology/OMIM/118670,0
MIM_118700,"CHOREA, BENIGN HEREDITARY","OMIM, phenotype",MIM_118700,http://purl.bioontology.org/ontology/OMIM/118700,0
MIM_118750,"CHOREOATHETOSIS, FAMILIAL INVERTED","OMIM, phenotype",MIM_118750,http://purl.bioontology.org/ontology/OMIM/118750,0
MIM_118800,PAROXYSMAL NONKINESIGENIC DYSKINESIA 1,"OMIM, phenotype",MIM_118800,http://purl.bioontology.org/ontology/OMIM/118800,0
MIM_118830,"CHYLOMICRONEMIA, FAMILIAL, DUE TO CIRCULATING INHIBITOR OF LIPOPROTEIN LIPASE","OMIM, phenotype",MIM_118830,http://purl.bioontology.org/ontology/OMIM/118830,0
MIM_118840,CHROMATE RESISTANCE,"OMIM, phenotype",MIM_118840,http://purl.bioontology.org/ontology/OMIM/118840,0
MIM_118865,"CHOROIDAL OSTEOMA, BILATERAL","OMIM, phenotype",MIM_118865,http://purl.bioontology.org/ontology/OMIM/118865,0
MIM_118900,"CIRRHOSIS, FAMILIAL","OMIM, phenotype",MIM_118900,http://purl.bioontology.org/ontology/OMIM/118900,0
MIM_118943,CHYMOSIN PSEUDOGENE,"OMIM, phenotype",MIM_118943,http://purl.bioontology.org/ontology/OMIM/118943,0
MIM_118980,"CLAVICLE, PSEUDARTHROSIS OF, CONGENITAL","OMIM, phenotype",MIM_118980,http://purl.bioontology.org/ontology/OMIM/118980,0
MIM_119000,CLEFT CHIN,"OMIM, phenotype",MIM_119000,http://purl.bioontology.org/ontology/OMIM/119000,0
MIM_119100,SPLIT-HAND/FOOT MALFORMATION WITH LONG BONE DEFICIENCY 1,"OMIM, phenotype",MIM_119100,http://purl.bioontology.org/ontology/OMIM/119100,0
MIM_119300,VAN DER WOUDE SYNDROME 1,"OMIM, phenotype",MIM_119300,http://purl.bioontology.org/ontology/OMIM/119300,0
MIM_119500,POPLITEAL PTERYGIUM SYNDROME,"OMIM, phenotype",MIM_119500,http://purl.bioontology.org/ontology/OMIM/119500,0
MIM_119530,OROFACIAL CLEFT 1,"OMIM, phenotype",MIM_119530,http://purl.bioontology.org/ontology/OMIM/119530,0
MIM_119540,"CLEFT PALATE, ISOLATED","OMIM, phenotype",MIM_119540,http://purl.bioontology.org/ontology/OMIM/119540,0
MIM_119550,SYNGNATHIA,"OMIM, phenotype",MIM_119550,http://purl.bioontology.org/ontology/OMIM/119550,0
MIM_119570,CLEFT SOFT PALATE,"OMIM, phenotype",MIM_119570,http://purl.bioontology.org/ontology/OMIM/119570,0
MIM_119580,BLEPHAROCHEILODONTIC SYNDROME 1,"OMIM, phenotype",MIM_119580,http://purl.bioontology.org/ontology/OMIM/119580,0
MIM_119600,CLEIDOCRANIAL DYSPLASIA,"OMIM, phenotype",MIM_119600,http://purl.bioontology.org/ontology/OMIM/119600,0
MIM_119650,CLEIDORHIZOMELIC SYNDROME,"OMIM, phenotype",MIM_119650,http://purl.bioontology.org/ontology/OMIM/119650,0
MIM_119800,"CLUBFOOT, CONGENITAL, WITH OR WITHOUT DEFICIENCY OF LONG BONES AND/OR MIRROR-IMAGE POLYDACTYLY","OMIM, phenotype",MIM_119800,http://purl.bioontology.org/ontology/OMIM/119800,0
